id,nombre,nombre_kanji,role,anime_id,imagen_url,fecha_extraccion,popularidad,ranking,votos,categorias
252731,Chikara,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/13/556385.jpg?s=1ff497e0f2192782ee1c17ce21ee0ccc,2025-03-30 21:11:15,66,395,3606,Sin categoría
252732,Fuku,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/14/556386.jpg?s=542e723e2815bfae7392729fd6fab249,2025-03-30 21:11:15,82,55,4136,Sin categoría
252733,Kayo,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/5/556387.jpg?s=e8f502d13e543ecfeb7f7c0cf332f0d6,2025-03-30 21:11:15,99,200,3648,Sin categoría
252734,Kubisaki Kouza,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/11/556388.jpg?s=e697b49ee2e9af138a4094e40193bcc2,2025-03-30 21:11:15,7,354,8928,Sin categoría
252737,Ryuudouin Genshou,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/5/556391.jpg?s=084637c32dd1f48fa80d391d3f7d7ed0,2025-03-30 21:11:15,46,130,8248,Sin categoría
252738,Yagura,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/9/556392.jpg?s=7272bf589dfcbfe054b25a211d202d63,2025-03-30 21:11:15,62,445,6043,Sin categoría
252741,Ryuudouin Agira,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/556395.jpg?s=5f3544f876a7125d2f49848c937f11c0,2025-03-30 21:11:15,47,244,3271,Sin categoría
252742,Ryuudouin Jakou,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/2/556396.jpg?s=a7de98a4f0bafa37e4c2663cadd921ad,2025-03-30 21:11:15,79,423,3700,Sin categoría
252743,Ryuudouin Rokkaku,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/556397.jpg?s=51bc706dc3003c860da3f00f8f956c93,2025-03-30 21:11:15,39,149,2064,Sin categoría
252779,Kanna,,SUPPORTING,20,https://placeholder.com/no_image.jpg,2025-03-30 21:11:15,38,174,6904,Sin categoría
252908,Kurama Uroko,,SUPPORTING,0,https://cdn.myanimelist.net/images/characters/16/556778.jpg?s=43edd3f81e9477970ee94975aacdf426,2025-03-30 21:11:15,19,32,1510,Sin categoría
252909,Kurama Murakumo,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/16/556779.jpg?s=ff432763a264218e9f920bc72ba9e456,2025-03-30 21:11:15,88,225,7108,Sin categoría
252910,Monju,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/14/556780.jpg?s=a0498a86263d6e40b2cb73d1abea3312,2025-03-30 21:11:15,22,342,6292,Sin categoría
252911,Toki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/14/556781.jpg?s=4476355ea7c84a2336b2e81808e40a11,2025-03-30 21:11:15,20,1,4917,Sin categoría
252912,Tsuzumi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/8/556782.jpg?s=eeb13eb3285431c7f1eb16539bb39064,2/2/2021,23,113,2992,Sin categoría
252915,Fuki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/5/556786.jpg?s=b1b42c243862e4bb7a7491ce95e7db98,2025-03-30 21:11:15,9,239,3145,Sin categoría
252916,Shiin,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/15/556787.jpg?s=10f5cb15592e6ddb3a01a561d4419c96,2025-03-30 21:11:15,98,487,6455,Sin categoría
252918,Suiko,,SUPPORTING,20,https://placeholder.com/no_image.jpg,2025-03-30 21:11:15,59,132,1586,Sin categoría
255312,Mozuku,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/2/561139.jpg?s=62787f1d0c78d31aab2b2e0c96a2cfa0,2025-03-30 21:11:15,34,347,3304,Sin categoría
256932,Madam Shijimi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/11/564585.jpg?s=c3404d895c871a6d8ad1ef9df041396e,2025-03-30 21:11:15,58,333,8734,Sin categoría
262721,Oowashi,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/3/556364.jpg?s=918b268e18714532d7fbc7c38f821789,2025-03-30 15:23:40,83,342,7369,Sin categoría
262723,Hitode,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/12/556368.jpg?s=3c9149431fcb51a27e4b1146ec77be9f,2025-03-30 21:11:15,2,392,6953,Sin categoría
262732,Fuku,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/14/556386.jpg?s=542e723e2815bfae7392729fd6fab249,2025-03-30 21:11:15,65,260,3530,Sin categoría
262737,Ryuudouin Genshou,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/5/556391.jpg?s=084637c32dd1f48fa80d391d3f7d7ed0,2025-03-30 15:23:40,91,13,8267,Sin categoría
262743,Ryuudouin Rokkaku,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/10/556397.jpg?s=51bc706dc3003c860da3f00f8f956c93,2025-03-30 15:23:40,78,423,2848,Sin categoría
262915,Fuki,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/5/556786.jpg?s=b1b42c243862e4bb7a7491ce95e7db98,2025-03-30 15:23:40,25,298,9847,Sin categoría
267451,Funeno Daikoku,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/14/584649.jpg?s=d7ca5b566b8e888ddfa191f47a686dbe,2025-03-30 21:11:15,11,162,9785,Sin categoría
267452,Chouhan,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/2/584651.jpg?s=c436c30e724165a3aa7c00ec07b0e682,2025-03-30 21:11:15,43,333,2649,Sin categoría
268346,Hostesssan,,SUPPORTING,20,https://cdn.myanimelist.net/images/characters/15/586086.jpg?s=02e9fb0931709c294a6b2efb03592daf,2025-03-30 21:11:15,22,242,5879,Sin categoría
